depot_name,container_type,container_condition,quantity,price,sku,latitude,longitude,address,city,state,postal_code,country
Detroit Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20HC IICL Container,IICL,1,1,20HCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20HC Brand New Container,Brand New,1,1,20HCBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40DC AS-IS Container,AS IS ,1,1,40DCASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40DC IICL Container,IICL,1,1,40DCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40DC Brand New Container,Brand New,1,1,40DCBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS-IS Container,AS IS ,1,1,40HCASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Container,IICL,1,1,40HCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Container,Brand New,1,1,40HCBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC IICL Container,IICL,1,1,45HCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Brand New Container,Brand New,1,1,45HCBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,53HC IICL Container,IICL,1,1,53HCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,53HC Brand New Container,Brand New,1,1,53HCBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Brand New Double Door Container,Brand New,1,1,20DDBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS-IS Double Door Container,AS IS ,1,1,40HCDDASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,40HCDDWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,40HCDDCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Double Door Container,IICL,1,1,40HCDDCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Double Door Container,Brand New,1,1,40HCDDBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC AS-IS Refrigerated Container,AS IS ,1,1,20RFASDETDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,20RFWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,20RFCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC IICL Refrigerated Container,IICL,1,1,20DCCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCW,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Detroit Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNDET,42.3317,-83.0475,8501 W. Fort Street,Detroit,MI,48209,USA
Atlanta Depot,10DC Brand New Container,Brand New,1,1,10DCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC AS-IS Container,AS IS ,1,1,20DCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC IICL Container,IICL,1,1,20DCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Brand New Container,Brand New,1,1,20DCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20HC AS-IS Container,AS IS ,1,1,20HCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20HC IICL Container,IICL,1,1,20HCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20HC Brand New Container,Brand New,1,1,20HCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40DC AS-IS Container,AS IS ,1,1,40DCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40DC IICL Container,IICL,1,1,40DCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40DC Brand New Container,Brand New,1,1,40DCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS-IS Container,AS IS ,1,1,40HCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Container,IICL,1,1,40HCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Container,Brand New,1,1,40HCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC IICL Container,IICL,1,1,45HCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Brand New Container,Brand New,1,1,45HCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,53HC IICL Container,IICL,1,1,53HCCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,53HC Brand New Container,Brand New,1,1,53HCBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Brand New Double Door Container,Brand New,1,1,20DDBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS-IS Double Door Container,AS IS ,1,1,40HCDDASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,40HCDDWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,40HCDDCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Double Door Container,IICL,1,1,40HCDDCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Double Door Container,Brand New,1,1,40HCDDBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC AS-IS Refrigerated Container,AS IS ,1,1,20RFASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,20RFWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,1,1,20RFCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC IICL Refrigerated Container,IICL,1,1,20RFCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLATL,33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Atlanta Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNATL',33.7569,-84.3903,465 Sawtell Ave,Atlanta,GA,30315,USA
Baltimore Depot,10DC Brand New Container,Brand New,1,1,10DCBNBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20DC AS-IS Container,AS IS ,1,1,20DCASBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20DC IICL Container,IICL,1,1,20DCCLBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20DC Brand New Container,Brand New,1,1,20DCBNBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20HC AS-IS Container,AS IS ,1,1,20HCASBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20HC IICL Container,IICL,1,1,20HCCLBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,20HC Brand New Container,Brand New,1,1,20HCBNBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40DC AS-IS Container,AS IS ,1,1,40DCASBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40DC IICL Container,IICL,1,1,40DCCLBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40DC Brand New Container,Brand New,1,1,40DCBNBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40HC AS-IS Container,AS IS ,1,1,40HCASBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
Baltimore Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWBAL,39.2864,-76.615,6508 East Lombard Street,Baltimore,MD,21224,USA
