container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,location_name,
681,40DCWWSAS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2500,GCE,S7K3J7,2025-05-30,,,,,
682,40DCCWSAS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,2800,GCE,S7K3J7,2025-05-30,,,,,
683,40DCCLSAS,40DC IICL Container,40DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,4000,GCE,S7K3J7,2025-05-30,,,,,
684,40DCBNSAS,40DC Brand New Container,40DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4800,GCE,S7K3J7,2025-05-30,,,,,
685,40HCWWSAS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2750,GCE,S7K3J7,2025-05-30,,,,,
686,40HCCWSAS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,3000,GCE,S7K3J7,2025-05-30,,,,,
687,40HCCLSAS,40HC IICL Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,3750,GCE,S7K3J7,2025-05-30,,,,,
688,40HCBNSAS,40HC Brand New Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4750,GCE,S7K3J7,2025-05-30,,,,,
689,45HCBNSAS,45HC Brand New Container,45HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,11000,GCE,S7K3J7,2025-05-30,,,,,
690,53HCBNSAS,53HC Brand New Container,53HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,18500,GCE,S7K3J7,2025-05-30,,,,,
691,20SDBNSAS,20DC Brand New Side Door Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,5200,GCE,S7K3J7,2025-05-30,,,,,
692,40HCSDBNSAS,40HC Brand New Side Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,7500,GCE,S7K3J7,2025-05-30,,,,,
693,20DDBNSAS,20DC Brand New Double Door Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4200,GCE,S7K3J7,2025-05-30,,,,,
694,40HCDDBNSAS,40HC Brand New Double Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,5200,GCE,S7K3J7,2025-05-30,,,,,
695,40HCRFASSAS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,4200,GCE,S7K3J7,2025-05-30,,,,,
696,40HCRFBNSAS,40HC Brand New Refrigerated Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,25000,GCE,S7K3J7,2025-05-30,,,,,
697,20OTCWSAS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,7400,GCE,S7K3J7,2025-05-30,,,,,
698,20OTBNSAS,20DC Brand New Open Top Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,8500,GCE,S7K3J7,2025-05-30,,,,,
699,40HCOTCWSAS,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,9200,GCE,S7K3J7,2025-05-30,,,,,
700,40HCOTBNSAS,40HC Brand New Open Top Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,14000,GCE,S7K3J7,2025-05-30,,,,,
701,20DCWWSAV,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1900,GCE,31408,2025-05-30,,,,,
702,20DCCWSAV,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,2100,GCE,31408,2025-05-30,,,,,
703,20DCCLSAV,20DC IICL Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,2400,GCE,31408,2025-05-30,,,,,
704,20DCBNSAV,20DC Brand New Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,3000,GCE,31408,2025-05-30,,,,,
705,20HCBNSAV,20HC Brand New Container,20HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,4200,GCE,31408,2025-05-30,,,,,
706,40DCWWSAV,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,2200,GCE,31408,2025-05-30,,,,,
707,40DCCWSAV,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,2300,GCE,31408,2025-05-30,,,,,
708,40DCCLSAV,40DC IICL Container,40DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,3600,GCE,31408,2025-05-30,,,,,
709,40DCBNSAV,40DC Brand New Container,40DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,4400,GCE,31408,2025-05-30,,,,,
710,40HCWWSAV,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,2500,GCE,31408,2025-05-30,,,,,
711,40HCCWSAV,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,2600,GCE,31408,2025-05-30,,,,,
712,40HCCLSAV,40HC IICL Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,3500,GCE,31408,2025-05-30,,,,,
713,40HCBNSAV,40HC Brand New Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,4300,GCE,31408,2025-05-30,,,,,
714,45HCBNSAV,45HC Brand New Container,45HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,11000,GCE,31408,2025-05-30,,,,,
715,53HCBNSAV,53HC Brand New Container,53HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,18500,GCE,31408,2025-05-30,,,,,
716,20SDBNSAV,20DC Brand New Side Door Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,5200,GCE,31408,2025-05-30,,,,,
717,40HCSDBNSAV,40HC Brand New Side Door Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,7000,GCE,31408,2025-05-30,,,,,
718,20DDBNSAV,20DC Brand New Double Door Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,4200,GCE,31408,2025-05-30,,,,,
719,40HCDDBNSAV,40HC Brand New Double Door Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,5200,GCE,31408,2025-05-30,,,,,
720,40HCRFASSAV,40HC AS-IS Refrigerated Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,4200,GCE,31408,2025-05-30,,,,,
721,40HCRFBNSAV,40HC Brand New Refrigerated Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,25000,GCE,31408,2025-05-30,,,,,
722,20OTCWSAV,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,6200,GCE,31408,2025-05-30,,,,,
723,20OTBNSAV,20DC Brand New Open Top Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,8500,GCE,31408,2025-05-30,,,,,
724,40HCOTCWSAV,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,8800,GCE,31408,2025-05-30,,,,,
725,40HCOTBNSAV,40HC Brand New Open Top Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,13000,GCE,31408,2025-05-30,,,,,
726,20DCWWSEA,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,2400,GCE,98124,2025-05-30,,,,,
727,20DCCWSEA,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,2800,GCE,98124,2025-05-30,,,,,
728,20DCCLSEA,20DC IICL Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,3200,GCE,98124,2025-05-30,,,,,
729,20DCBNSEA,20DC Brand New Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,3800,GCE,98124,2025-05-30,,,,,
730,20HCBNSEA,20HC Brand New Container,20HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,4200,GCE,98124,2025-05-30,,,,,
731,40DCWWSEA,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,2500,GCE,98124,2025-05-30,,,,,
732,40DCCWSEA,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,2800,GCE,98124,2025-05-30,,,,,
733,40DCCLSEA,40DC IICL Container,40DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,4000,GCE,98124,2025-05-30,,,,,
734,40DCBNSEA,40DC Brand New Container,40DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,4800,GCE,98124,2025-05-30,,,,,
735,40HCWWSEA,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,2750,GCE,98124,2025-05-30,,,,,
736,40HCCWSEA,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,3000,GCE,98124,2025-05-30,,,,,
737,40HCCLSEA,40HC IICL Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,3750,GCE,98124,2025-05-30,,,,,
738,40HCBNSEA,40HC Brand New Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,4750,GCE,98124,2025-05-30,,,,,
739,45HCBNSEA,45HC Brand New Container,45HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,11000,GCE,98124,2025-05-30,,,,,
740,53HCBNSEA,53HC Brand New Container,53HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,18500,GCE,98124,2025-05-30,,,,,
741,20SDBNSEA,20DC Brand New Side Door Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,5200,GCE,98124,2025-05-30,,,,,
742,40HCSDBNSEA,40HC Brand New Side Door Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,7000,GCE,98124,2025-05-30,,,,,
743,20DDBNSEA,20DC Brand New Double Door Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,4200,GCE,98124,2025-05-30,,,,,
744,40HCDDBNSEA,40HC Brand New Double Door Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,5200,GCE,98124,2025-05-30,,,,,
745,40HCRFASSEA,40HC AS-IS Refrigerated Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,4200,GCE,98124,2025-05-30,,,,,
746,40HCRFBNSEA,40HC Brand New Refrigerated Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,25000,GCE,98124,2025-05-30,,,,,
747,20OTCWSEA,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,7400,GCE,98124,2025-05-30,,,,,
748,20OTBNSEA,20DC Brand New Open Top Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,8500,GCE,98124,2025-05-30,,,,,
749,40HCOTCWSEA,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,9200,GCE,98124,2025-05-30,,,,,
750,40HCOTBNSEA,40HC Brand New Open Top Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,13000,GCE,98124,2025-05-30,,,,,
751,20DCWWSTL,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,St.Louis,38.6465,-90.1002,2025-05-30,2400,GCE,62201,2025-05-30,,,,,
752,20DCCWSTL,20DC Cargo Worthy Container,20DC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,2800,GCE,62201,2025-05-30,,,,,
753,20DCCLSTL,20DC IICL Container,20DC,IICL,St.Louis,38.6465,-90.1002,2025-05-30,3200,GCE,62201,2025-05-30,,,,,
754,20DCBNSTL,20DC Brand New Container,20DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,3800,GCE,62201,2025-05-30,,,,,
755,20HCBNSTL,20HC Brand New Container,20HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,4200,GCE,62201,2025-05-30,,,,,
756,40DCWWSTL,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,St.Louis,38.6465,-90.1002,2025-05-30,2500,GCE,62201,2025-05-30,,,,,
757,40DCCWSTL,40DC Cargo Worthy Container,40DC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,2800,GCE,62201,2025-05-30,,,,,
758,40DCCLSTL,40DC IICL Container,40DC,IICL,St.Louis,38.6465,-90.1002,2025-05-30,4000,GCE,62201,2025-05-30,,,,,
759,40DCBNSTL,40DC Brand New Container,40DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,4800,GCE,62201,2025-05-30,,,,,
760,40HCWWSTL,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,St.Louis,38.6465,-90.1002,2025-05-30,2750,GCE,62201,2025-05-30,,,,,
761,40HCCWSTL,40HC Cargo Worthy Container,40HC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,3000,GCE,62201,2025-05-30,,,,,
762,40HCCLSTL,40HC IICL Container,40HC,IICL,St.Louis,38.6465,-90.1002,2025-05-30,3750,GCE,62201,2025-05-30,,,,,
763,40HCBNSTL,40HC Brand New Container,40HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,4750,GCE,62201,2025-05-30,,,,,
764,45HCBNSTL,45HC Brand New Container,45HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,11000,GCE,62201,2025-05-30,,,,,
765,53HCBNSTL,53HC Brand New Container,53HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,18500,GCE,62201,2025-05-30,,,,,
766,20SDBNSTL,20DC Brand New Side Door Container,20DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,5200,GCE,62201,2025-05-30,,,,,
767,40HCSDBNSTL,40HC Brand New Side Door Container,40HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,7000,GCE,62201,2025-05-30,,,,,
768,20DDBNSTL,20DC Brand New Double Door Container,20DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,4200,GCE,62201,2025-05-30,,,,,
769,40HCDDBNSTL,40HC Brand New Double Door Container,40HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,5200,GCE,62201,2025-05-30,,,,,
770,40HCRFASSTL,40HC AS-IS Refrigerated Container,40HC,AS IS ,St.Louis,38.6465,-90.1002,2025-05-30,4200,GCE,62201,2025-05-30,,,,,
771,40HCRFBNSTL,40HC Brand New Refrigerated Container,40HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,25000,GCE,62201,2025-05-30,,,,,
772,20OTCWSTL,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,7400,GCE,62201,2025-05-30,,,,,
773,20OTBNSTL,20DC Brand New Open Top Container,20DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,8500,GCE,62201,2025-05-30,,,,,
774,40HCOTCWSTL,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,9200,GCE,62201,2025-05-30,,,,,
775,40HCOTBNSTL,40HC Brand New Open Top Container,40HC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,13000,GCE,62201,2025-05-30,,,,,
776,20DCWWTOR,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Toronto,43.84621,-79.638576,2025-05-30,1700,GCE,L0J1C0,2025-05-30,,,,,
777,20DCCWTOR,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,1900,GCE,L0J1C0,2025-05-30,,,,,
778,20DCCLTOR,20DC IICL Container,20DC,IICL,Toronto,43.84621,-79.638576,2025-05-30,2300,GCE,L0J1C0,2025-05-30,,,,,
779,20DCBNTOR,20DC Brand New Container,20DC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,2800,GCE,L0J1C0,2025-05-30,,,,,
780,20HCBNTOR,20HC Brand New Container,20HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,3800,GCE,L0J1C0,2025-05-30,,,,,
781,40DCWWTOR,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Toronto,43.84621,-79.638576,2025-05-30,2200,GCE,L0J1C0,2025-05-30,,,,,
782,40DCCWTOR,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,2300,GCE,L0J1C0,2025-05-30,,,,,
783,40DCCLTOR,40DC IICL Container,40DC,IICL,Toronto,43.84621,-79.638576,2025-05-30,3600,GCE,L0J1C0,2025-05-30,,,,,
784,40DCBNTOR,40DC Brand New Container,40DC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,4400,GCE,L0J1C0,2025-05-30,,,,,
785,40HCWWTOR,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Toronto,43.84621,-79.638576,2025-05-30,2500,GCE,L0J1C0,2025-05-30,,,,,
786,40HCCWTOR,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,2600,GCE,L0J1C0,2025-05-30,,,,,
787,40HCCLTOR,40HC IICL Container,40HC,IICL,Toronto,43.84621,-79.638576,2025-05-30,3500,GCE,L0J1C0,2025-05-30,,,,,
788,40HCBNTOR,40HC Brand New Container,40HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,4300,GCE,L0J1C0,2025-05-30,,,,,
789,45HCBNTOR,45HC Brand New Container,45HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,11000,GCE,L0J1C0,2025-05-30,,,,,
790,53HCBNTOR,53HC Brand New Container,53HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,18500,GCE,L0J1C0,2025-05-30,,,,,
791,20SDBNTOR,20DC Brand New Side Door Container,20DC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,4800,GCE,L0J1C0,2025-05-30,,,,,
792,40HCSDBNTOR,40HC Brand New Side Door Container,40HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,6500,GCE,L0J1C0,2025-05-30,,,,,
793,20DDBNTOR,20DC Brand New Double Door Container,20DC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,3800,GCE,L0J1C0,2025-05-30,,,,,
794,40HCDDBNTOR,40HC Brand New Double Door Container,40HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,4800,GCE,L0J1C0,2025-05-30,,,,,
795,40HCRFASTOR,40HC AS-IS Refrigerated Container,40HC,AS IS ,Toronto,43.84621,-79.638576,2025-05-30,4200,GCE,L0J1C0,2025-05-30,,,,,
796,40HCRFBNTOR,40HC Brand New Refrigerated Container,40HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,25000,GCE,L0J1C0,2025-05-30,,,,,
797,20OTCWTOR,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,6200,GCE,L0J1C0,2025-05-30,,,,,
798,20OTBNTOR,20DC Brand New Open Top Container,20DC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,8000,GCE,L0J1C0,2025-05-30,,,,,
799,40HCOTCWTOR,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,8000,GCE,L0J1C0,2025-05-30,,,,,
800,40HCOTBNTOR,40HC Brand New Open Top Container,40HC,Brand New,Toronto,43.84621,-79.638576,2025-05-30,12000,GCE,L0J1C0,2025-05-30,,,,,
801,20DCWWVAN,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Vancouver,49.2505,-123.1503,2025-05-30,1700,GCE,V6W1M1,2025-05-30,,,,,
802,20DCCWVAN,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,1900,GCE,V6W1M1,2025-05-30,,,,,
803,20DCCLVAN,20DC IICL Container,20DC,IICL,Vancouver,49.2505,-123.1503,2025-05-30,2300,GCE,V6W1M1,2025-05-30,,,,,
804,20DCBNVAN,20DC Brand New Container,20DC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,2800,GCE,V6W1M1,2025-05-30,,,,,
805,20HCBNVAN,20HC Brand New Container,20HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,3800,GCE,V6W1M1,2025-05-30,,,,,
806,40DCWWVAN,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Vancouver,49.2505,-123.1503,2025-05-30,2200,GCE,V6W1M1,2025-05-30,,,,,
807,40DCCWVAN,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,2300,GCE,V6W1M1,2025-05-30,,,,,
808,40DCCLVAN,40DC IICL Container,40DC,IICL,Vancouver,49.2505,-123.1503,2025-05-30,3600,GCE,V6W1M1,2025-05-30,,,,,
809,40DCBNVAN,40DC Brand New Container,40DC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,4400,GCE,V6W1M1,2025-05-30,,,,,
810,40HCWWVAN,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Vancouver,49.2505,-123.1503,2025-05-30,2500,GCE,V6W1M1,2025-05-30,,,,,
811,40HCCWVAN,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,2600,GCE,V6W1M1,2025-05-30,,,,,
812,40HCCLVAN,40HC IICL Container,40HC,IICL,Vancouver,49.2505,-123.1503,2025-05-30,3500,GCE,V6W1M1,2025-05-30,,,,,
813,40HCBNVAN,40HC Brand New Container,40HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,4300,GCE,V6W1M1,2025-05-30,,,,,
814,45HCBNVAN,45HC Brand New Container,45HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,11000,GCE,V6W1M1,2025-05-30,,,,,
815,53HCBNVAN,53HC Brand New Container,53HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,18500,GCE,V6W1M1,2025-05-30,,,,,
816,20SDBNVAN,20DC Brand New Side Door Container,20DC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,4800,GCE,V6W1M1,2025-05-30,,,,,
817,40HCSDBNVAN,40HC Brand New Side Door Container,40HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,6500,GCE,V6W1M1,2025-05-30,,,,,
818,20DDBNVAN,20DC Brand New Double Door Container,20DC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,3800,GCE,V6W1M1,2025-05-30,,,,,
819,40HCDDBNVAN,40HC Brand New Double Door Container,40HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,4800,GCE,V6W1M1,2025-05-30,,,,,
820,40HCRFASVAN,40HC AS-IS Refrigerated Container,40HC,AS IS ,Vancouver,49.2505,-123.1503,2025-05-30,4200,GCE,V6W1M1,2025-05-30,,,,,
821,40HCRFBNVAN,40HC Brand New Refrigerated Container,40HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,25000,GCE,V6W1M1,2025-05-30,,,,,
822,20OTCWVAN,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,6200,GCE,V6W1M1,2025-05-30,,,,,
823,20OTBNVAN,20DC Brand New Open Top Container,20DC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,8000,GCE,V6W1M1,2025-05-30,,,,,
824,40HCOTCWVAN,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,8000,GCE,V6W1M1,2025-05-30,,,,,
825,40HCOTBNVAN,40HC Brand New Open Top Container,40HC,Brand New,Vancouver,49.2505,-123.1503,2025-05-30,12000,GCE,V6W1M1,2025-05-30,,,,,
826,20DCRFCWATL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Atlanta,33.7030445,-84.3882896,2025-05-30,7500,GCE,30315,2025-05-30,,,,,
827,20DCRFCWBAL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Baltimore,39.28309,-76.54088,2025-05-30,7500,GCE,21224,2025-05-30,,,,,
828,20DCRFCWCGY,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Calgary,51.04427,-114.062019,2025-05-30,7500,GCE,T2C2S3,2025-05-30,,,,,
829,20DCRFCWCHI,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Chicago,41.51625,-88.089083,2025-05-30,7500,GCE,60436,2025-05-30,,,,,
830,20DCRFCWCIN,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Cincinnati,39.341965,-84.406761,2025-05-30,7500,GCE,45069,2025-05-30,,,,,
831,20DCRFCWCLE,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Cleveland,41.441676,-81.769296,2025-05-30,7500,GCE,44135,2025-05-30,,,,,
832,20DCRFCWCOL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Columbus,39.9215,-82.9833,2025-05-30,7500,GCE,43207,2025-05-30,,,,,
833,20DCRFCWDAL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Dallas,32.639977,-96.693284,2025-05-30,7500,GCE,75141,2025-05-30,,,,,
834,20DCRFCWDEN,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,7500,GCE,80221,2025-05-30,,,,,
835,20DCRFCWDET,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,7500,GCE,48209,2025-05-30,,,,,
836,20DCRFCWEDM,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Edmonton,53.4689,-113.4921,2025-05-30,7500,GCE,T6B2P4,2025-05-30,,,,,
837,20DCRFCWHAX,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Halifax,44.6155,-63.6748,2025-05-30,7500,GCE,B3B1C6,2025-05-30,,,,,
838,20DCRFCWHOU,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Houston,29.74018,-95.23836,2025-05-30,7500,GCE,77547,2025-05-30,,,,,
839,20DCRFCWIND,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Indianapolis,39.6986,-86.148,2025-05-30,7500,GCE,46221,2025-05-30,,,,,
840,20DCRFCWJAC,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,7500,GCE,32219,2025-05-30,,,,,
841,20DCRFCWKAS,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,7500,GCE,66105,2025-05-30,,,,,
842,20DCRFCWLOS,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,7500,GCE,90744,2025-05-30,,,,,
843,20DCRFCWLOU,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,7500,GCE,40219,2025-05-30,,,,,
844,20DCRFCWMEM,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,7500,GCE,38109,2025-05-30,,,,,
845,20DCRFCWMIA,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,7500,GCE,33178,2025-05-30,,,,,
